aircraft_id,tail_number,aircraft_model,airline,status,creation_date
12227,N8705Q,B737-800,Southwest Airlines,Active,2018-09-12T15:29:00.000
12226,DAIHI,A340-600,Lufthansa German Airlines,Active,2018-09-11T21:48:00.000
12225,C-FKIW,B737-700,WestJet Airlines,Active,2018-09-11T18:43:00.000
12224,N8328A,B737-800,Southwest Airlines,Active,2018-09-11T14:30:00.000
12223,N8671D,B737-800,Southwest Airlines,Active,2018-09-11T14:28:00.000
12222,N779AV,A320-200,"TACA International Airlines, S.A.",Active,2018-09-10T19:03:00.000
12221,N7736A,B737-700,Southwest Airlines,Active,2018-09-10T17:08:00.000
12220,N8113F,B737-800,Southwest Airlines,Active,2018-09-10T17:06:00.000
12219,N8554X,B737-800,Southwest Airlines,Active,2018-09-10T17:04:00.000
12218,N8610A,B737-800,Southwest Airlines,Active,2018-09-09T15:29:00.000
12217,N685DN,B737-900,Delta Air Lines,Active,2018-09-08T22:16:00.000
12216,N8612K,B737-800,Southwest Airlines,Active,2018-09-08T12:34:00.000
12215,N8541W,B737-800,Southwest Airlines,Active,2018-09-08T12:32:00.000
12214,N993JE,A321-200,JetBlue Airways,Active,2018-09-08T06:50:00.000
12213,RA82078,AN124,Volga Dnepr Unique Air Cargo,Active,2018-09-07T19:53:00.000
12212,N8509U,B737-800,Southwest Airlines,Active,2018-09-07T18:15:00.000
12211,N7877H,B737-700,Southwest Airlines,Active,2018-09-07T15:14:00.000
12210,N8664J,B737-800,Southwest Airlines,Active,2018-09-07T15:11:00.000
12209,N66837,B737-900,United Airlines,Active,2018-09-07T08:09:00.000
12208,N8670A,B737-800,Southwest Airlines,Active,2018-09-06T13:40:00.000
12207,N8662F,B737-800,Southwest Airlines,Active,2018-09-05T17:31:00.000
12206,N8323C,B737-800,Southwest Airlines,Active,2018-09-05T17:30:00.000
12205,N701CK,B747-400,Kalitta Air,Active,2018-09-04T21:10:00.000
12204,N8658A,B737-800,Southwest Airlines,Active,2018-09-04T17:18:00.000
12203,N8567Z,B737-800,Southwest Airlines,Active,2018-09-04T17:15:00.000
12202,N8565Z,B737-800,Southwest Airlines,Active,2018-09-04T15:31:00.000
12201,N29903,B787-8,United Airlines,Active,2018-09-04T05:47:00.000
12200,N8537Z,B737-800,Southwest Airlines,Active,2018-09-03T18:47:00.000
12199,JA738J,B777-300,Japan Airlines,Active,2018-09-03T09:34:00.000
12198,N894DA,B737-800,Delta Air Lines,Active,2018-09-02T21:03:00.000
12197,834DA,B737-800,Delta Air Lines,Active,2018-09-02T20:59:00.000
12196,N568WN,B737-700,Southwest Airlines,Active,2018-09-02T16:02:00.000
12195,N933EV,CRJ-200,Skywest Airlines,Active,2018-09-02T10:06:00.000
12194,N846UA,A319-,United Airlines,Active,2018-09-02T07:04:00.000
12193,B18001,B777-300,China Airlines,Active,2018-09-01T20:52:00.000
12192,N166SY,E175-,Skywest Airlines,Active,2018-09-01T17:30:00.000
12191,N863AS,CRJ-200,Skywest Airlines,Active,2018-09-01T17:02:00.000
12190,N626QX,E175-,Horizon Air,Active,2018-08-31T23:15:00.000
12189,N8608N,B737-800,Southwest Airlines,Active,2018-08-31T18:21:00.000
12188,N529AS,B737-800,Alaska Airlines,Active,2018-08-31T01:09:00.000
12187,CFBWJ,B737-700,WestJet Airlines,Active,2018-08-30T10:06:00.000
12186,N902DN,B737-900,Delta Air Lines,Active,2018-08-29T21:07:00.000
12185,C-FMWJ,B737-700,WestJet Airlines,Active,2018-08-29T19:23:00.000
12184,HL8218,B777-300,Korean Air Lines,Active,2018-08-29T17:34:00.000
12183,N288AS,B737-900,Alaska Airlines,Active,2018-08-29T01:41:00.000
12182,N8677A,B737-800,Southwest Airlines,Active,2018-08-28T20:08:00.000
12181,N901DN,B737-900,Delta Air Lines,Active,2018-08-27T21:16:00.000
12180,N388DN,A321-100,Delta Air Lines,Active,2018-08-27T21:14:00.000
12179,N7863A,B737-700,Southwest Airlines,Active,2018-08-27T19:33:00.000
12178,HBJNE,B777-300,Swiss International,Active,2018-08-27T19:08:00.000
12177,N282AS,B737-900,Alaska Airlines,Active,2018-08-27T00:29:00.000
12176,N270AK,B737-900,Alaska Airlines,Active,2018-08-26T01:09:00.000
12175,N514AS,B737-800,Alaska Airlines,Active,2018-08-26T01:07:00.000
12174,N8625A,B737-800,Southwest Airlines,Active,2018-08-25T15:31:00.000
12173,N991JT,A321-200,JetBlue Airways,Active,2018-08-25T11:30:00.000
12172,N8562Z,B737-800,Southwest Airlines,Active,2018-08-24T13:43:00.000
12171,N8578Q,B737-800,Southwest Airlines,Active,2018-08-23T15:06:00.000
12170,N8568Z,B737-800,Southwest Airlines,Active,2018-08-22T15:38:00.000
12169,CFSLU,B737-800,Air Canada,Active,2018-08-21T09:27:00.000
12168,CFNJZ,CRJ-900,Air Canada,Active,2018-08-19T22:13:00.000
12167,B16718,B777-300,EVA Airways,Active,2018-08-19T16:17:00.000
12166,CFIUF,B777-200,Air Canada,Active,2018-08-19T13:58:00.000
12165,CFJZL,CRJ-200,Air Canada,Active,2018-08-15T17:20:00.000
12164,HL8208,B777-300,Korean Air Lines,Active,2018-08-15T14:49:00.000
12163,N453AS,B737-900,Alaska Airlines,Active,2018-08-15T00:07:00.000
12162,CGJAZ,CRJ-900,Air Canada,Active,2018-08-14T19:35:00.000
12161,N7840A,B737-700,Southwest Airlines,Active,2018-08-14T18:10:00.000
12160,C-FWSV,B737-200,WestJet Airlines,Active,2018-08-13T19:37:00.000
12159,CFC2268,C130,Signature Flight Support,Active,2018-08-13T15:31:00.000
12158,N8530W,B737-800,Southwest Airlines,Active,2018-08-11T15:11:00.000
12157,N8612,B737-800,Southwest Airlines,Active,2018-08-10T17:33:00.000
12156,C-GLWS,B737-700,WestJet Airlines,Active,2018-08-10T09:38:00.000
12155,C-GTWS,B737-700,WestJet Airlines,Active,2018-08-09T09:28:00.000
12154,N8563,B737-800,Southwest Airlines,Active,2018-08-08T19:55:00.000
12153,N8563Z,B737-800,Skywest Airlines,Active,2018-08-08T19:48:00.000
12152,HL8217,B777-300,Korean Air Lines,Active,2018-08-08T17:03:00.000
12151,N900DU,B737-900,Delta Air Lines,Active,2018-08-07T20:43:00.000
12150,N77536,B737-800,United Airlines,Active,2018-08-07T06:08:00.000
12149,N7763A,B737-700,Southwest Airlines,Active,2018-08-06T17:41:00.000
12148,N7817J,B737-700,Southwest Airlines,Active,2018-08-04T17:49:00.000
12147,N841UA,A319-,United Airlines,Active,2018-08-02T04:41:00.000
12146,N710CK,B747-400,Kalitta Air,Active,2018-08-01T23:32:00.000
12145,C-GWJT,B737-700,WestJet Airlines,Active,2018-08-01T19:21:00.000
12144,N775AV,A320-200,"TACA International Airlines, S.A.",Active,2018-08-01T18:34:00.000
12135,N392HA,A330-200,Hawaiian Airlines,Active,2018-07-23T17:12:00.000
12134,N715WN,B737-700,Southwest Airlines,Active,2018-07-22T19:29:00.000
12133,C-GWSH,B737-700,WestJet Airlines,Active,2018-07-22T11:47:00.000
12132,C-FBWJ,B737-700,WestJet Airlines,Active,2018-07-21T13:51:00.000
12131,CFEWJ,B737-700,WestJet Airlines,Active,2018-07-20T20:10:00.000
12130,P3441,A340-300,Philippine Airlines,Active,2018-07-20T17:28:00.000
12128,N7724A,B737-700,Southwest Airlines,Active,2018-07-20T09:17:00.000
12129,N989JT,A321-200,JetBlue Airways,Active,2018-07-20T09:17:00.000
12126,C-GCWJ,B737-700,WestJet Airlines,Active,2018-07-20T09:16:00.000
12127,C-FXWJ,B737-700,WestJet Airlines,Active,2018-07-20T09:16:00.000
12125,C-FWSO,B737-700,WestJet Airlines,Active,2018-07-20T09:15:00.000
12124,N894DN,B737-900,Delta Air Lines,Active,2018-07-19T20:24:00.000
12123,XAZIH,A320-200,ABC Aerolineas S.A. de C.V. dba Interjet,Active,2018-07-18T18:07:00.000
12122,HL8308,A350-900,Asiana Airlines,Active,2018-07-17T14:42:00.000
12121,N8560Z,B737-800,Southwest Airlines,Active,2018-07-17T10:57:00.000
12120,9VSMU,A350-900,Singapore Airlines,Active,2018-07-16T07:00:00.000
12119,N388DU,B737-900,Delta Air Lines,Active,2018-07-14T16:59:00.000
12118,HL7633,B777-300,Korean Air Lines,Active,2018-07-13T09:44:00.000
12117,HL7203,B777-300,Korean Air Lines,Active,2018-07-13T09:43:00.000
12116,N897DN,B737-900,Delta Air Lines,Active,2018-07-11T21:18:00.000
12115,HL7205,B777-300,Korean Air Lines,Active,2018-07-10T17:03:00.000
12114,B18002,B777-300,China Airlines,Active,2018-07-10T13:15:00.000
12113,N898DN,B737-900,Delta Air Lines,Active,2018-07-09T20:06:00.000
12112,HL7204,B777-300,Korean Air Lines,Active,2018-07-09T17:02:00.000
12111,N389HA,A330-200,Hawaiian Airlines,Active,2018-07-09T05:53:00.000
12110,N895DN,B737-900,Delta Air Lines,Active,2018-07-08T20:11:00.000
12109,N559AS,B737-800,Alaska Airlines,Active,2018-07-07T22:31:00.000
12108,CFSEQ,B737-800,Air Canada,Active,2018-07-05T23:23:00.000
12107,HL7206,B787-9,Korean Air Lines,Active,2018-07-04T15:12:00.000
12106,B16725,B777-300,EVA Airways,Active,2018-07-04T11:35:00.000
12105,CFIUJ,B777-200,Air Canada,Active,2018-07-02T12:21:00.000
12104,FHREU,A350-900,French bee,Active,2018-07-02T04:47:00.000
12098,N3731K,B737-800,Delta Air Lines,Active,2018-06-28T21:20:00.000
12097,N899DN,B737-900,Delta Air Lines,Active,2018-06-27T23:44:00.000
12096,N435UA,A320-200,United Airlines,Active,2018-06-26T08:08:00.000
12095,B16720,B777-300,EVA Airways,Active,2018-06-25T13:15:00.000
12094,N396HA,A330-200,Hawaiian Airlines,Active,2018-06-25T13:02:00.000
12093,N928VA,A321-200,Virgin America,Inactive,2018-06-23T02:50:00.000
12092,TFISP,B767-300,Icelandair EHF,Active,2018-06-22T15:20:00.000
12091,N497TA,A320-200,"TACA International Airlines, S.A.",Active,2018-06-22T10:15:00.000
12090,N769AV,A320-200,"TACA International Airlines, S.A.",Active,2018-06-22T10:10:00.000
12089,N69804,B737-900,United Airlines,Active,2018-06-22T09:57:00.000
12088,N2846U,B777-300,United Airlines,Active,2018-06-22T05:56:00.000
12087,N383DL,B737-800,Delta Air Lines,Active,2018-06-21T20:59:00.000
12086,TFISW,B767-300,Icelandair EHF,Active,2018-06-20T15:51:00.000
12085,N1709A,B767-300,DHL Express (USA),Active,2018-06-20T04:58:00.000
12084,N8628A,B737-800,Southwest Airlines,Active,2018-06-19T18:51:00.000
12070,TFISN,B767-300,Icelandair EHF,Active,2018-06-10T12:40:00.000
12069,N897AT,B717-,Delta Air Lines,Active,2018-06-09T22:59:00.000
12068,N263AK,B737-900,Alaska Airlines,Active,2018-06-09T00:04:00.000
12067,N187DA,B767-300,Delta Air Lines,Active,2018-06-08T20:20:00.000
12066,N404MC,B747-400,"Atlas Air, Inc",Active,2018-06-08T19:25:00.000
12065,N265AK,B737-900,Alaska Airlines,Active,2018-06-08T00:25:00.000
12064,C-GDJZ,CRJ-900,Air Canada,Active,2018-06-07T04:48:00.000
12063,N283AK,B737-900,Alaska Airlines,Active,2018-06-07T02:57:00.000
12062,TFISO,B767-300,Icelandair EHF,Active,2018-06-06T12:54:00.000
12061,TFISP,B767-300,Pacific Aviation,Active,2018-06-05T14:56:00.000
12060,N775DE,B737-800,Delta Air Lines,Active,2018-06-02T20:07:00.000
12059,N200SY,E175-,Skywest Airlines,Active,2018-06-01T20:04:00.000
12058,N987AR,MD-11,"Total Airport Services, LLC",Active,2018-06-01T14:20:00.000
12057,N174DZ,B767-300,Delta Air Lines,Active,2018-06-01T11:58:00.000
12056,N7879A,B737-700,Southwest Airlines,Active,2018-05-30T19:14:00.000
12055,N7704B,B737-700,Southwest Airlines,Active,2018-05-30T19:12:00.000
12054,N926VA,A321-200,Virgin America,Inactive,2018-05-29T17:09:00.000
12053,CFCNW,B737-800,WestJet Airlines,Active,2018-05-28T14:23:00.000
12052,C-FCNW,B737-700,WestJet Airlines,Active,2018-05-28T13:36:00.000
12051,N985JT,A321-200,JetBlue Airways,Active,2018-05-25T22:58:00.000
12050,EIGCF,A330-300,"Aer Lingus, Ltd.",Active,2018-05-25T19:26:00.000
12049,N399HA,A330-200,Hawaiian Airlines,Active,2018-05-25T05:45:00.000
12048,N2747U,B777-300,United Airlines,Active,2018-05-24T08:12:00.000
12047,EI-GAJ,A330-300,"Aer Lingus, Ltd.",Active,2018-05-23T22:21:00.000
12046,N7821L,B737-700,Southwest Airlines,Active,2018-05-23T19:28:00.000
12045,N823DZ,B757-200,Delta Air Lines,Active,2018-05-23T09:57:00.000
12044,N27246,B737-800,United Airlines,Active,2018-05-22T06:49:00.000
12024,C-FNOE,B787-9,Air Canada,Active,2018-05-19T12:39:00.000
12008,PHBHM,B787-9,KLM Royal Dutch Airlines,Active,2018-05-16T19:32:00.000
12007,N7874B,B737-700,Southwest Airlines,Active,2018-05-16T16:06:00.000
12006,N7824A,B737-700,Southwest Airlines,Active,2018-05-15T17:36:00.000
12005,N889UA,B777-200,United Airlines,Active,2018-05-15T06:28:00.000
12004,N7865A,B737-700,Southwest Airlines,Active,2018-05-13T17:37:00.000
11986,B18051,B777-300,China Airlines,Active,2018-05-10T05:35:00.000
11985,N927VA,A321-200,Virgin America,Inactive,2018-05-08T01:43:00.000
11984,CFDQQ,A320-200,Air Canada,Active,2018-05-07T05:02:00.000
11983,N565AS,B737-800,Alaska Airlines,Active,2018-05-07T01:57:00.000
11982,N8602F,B737-800,Southwest Airlines,Active,2018-05-05T15:49:00.000
11981,CFLSF,B737-800,WestJet Airlines,Active,2018-05-04T14:20:00.000
11980,N8715Q,B737-800,Southwest Airlines,Active,2018-05-04T13:39:00.000
11979,N623QX,E175-,Horizon Air,Active,2018-05-02T01:04:00.000
11978,N632QX,E175-,Horizon Air,Active,2018-05-01T21:18:00.000
11977,N864DA,B757-200,Delta Air Lines,Active,2018-05-01T20:30:00.000
11976,N829UA,A319-,United Airlines,Active,2018-05-01T07:24:00.000
11975,N7707C,B737-700,Southwest Airlines,Active,2018-04-29T21:52:00.000
11974,HL7771,A350-900,Asiana Airlines,Active,2018-04-29T17:35:00.000
11973,N760SW,B737-700,Southwest Airlines,Active,2018-04-28T16:24:00.000
11972,N183UA,A319-,United Airlines,Active,2018-04-23T10:09:00.000
11971,N205SY,E175-,Skywest Airlines,Active,2018-04-23T08:34:00.000
11970,HL7631,B747-8F,Korean Air Lines,Active,2018-04-22T16:38:00.000
11969,HL7642,B747-8F,Korean Air Lines,Active,2018-04-22T16:30:00.000
11968,N8508W,B737-800,Southwest Airlines,Active,2018-04-21T16:03:00.000
11967,N983JT,A321-200,JetBlue Airways,Active,2018-04-21T06:40:00.000
11966,N8525S,B737-800,Southwest Airlines,Active,2018-04-20T18:13:00.000
11965,N522AS,B737-800,Alaska Airlines,Active,2018-04-20T17:56:00.000
11964,N493TA,A320-200,"TACA International Airlines, S.A.",Active,2018-04-19T15:47:00.000
11963,N689TA,A320-200,"TACA International Airlines, S.A.",Active,2018-04-19T15:46:00.000
11962,N499TA,A320-200,"TACA International Airlines, S.A.",Active,2018-04-19T15:45:00.000
11961,N7848A,B737-700,Southwest Airlines,Active,2018-04-17T16:00:00.000
11960,JA778A,B777-300,All Nippon Airways,Active,2018-04-16T14:32:00.000
11959,OY-KBD,A340-300,SAS Airlines,Active,2018-04-15T18:29:00.000
11958,N892UA,A319-,United Airlines,Active,2018-04-15T08:02:00.000
11957,PHBFB,B747-400,KLM Royal Dutch Airlines,Active,2018-04-14T16:49:00.000
11956,N906EV,CRJ-200,Skywest Airlines,Active,2018-04-14T05:34:00.000
11955,N231WN,B737-700,Southwest Airlines,Active,2018-04-13T18:16:00.000
11954,N8609A,B737-800,Southwest Airlines,Active,2018-04-13T18:15:00.000
11953,N7706A,B737-700,Southwest Airlines,Active,2018-04-13T18:14:00.000
11952,N211SY,E175-,Skywest Airlines,Active,2018-04-13T06:33:00.000
11951,N24974,B787-9,United Airlines,Active,2018-04-11T08:25:00.000
11950,N803UA,A319-,United Airlines,Active,2018-04-09T09:10:00.000
11949,N26970,B787-9,United Airlines,Active,2018-04-09T07:01:00.000
11948,A6EEV,A380-800,Emirates,Active,2018-04-08T22:02:00.000
11947,FGZNA,B777-300,Air France,Active,2018-04-08T20:40:00.000
11946,N7719A,B737-700,Southwest Airlines,Active,2018-04-08T18:12:00.000
11945,N8528Q,B737-800,Southwest Airlines,Active,2018-04-07T16:22:00.000
11944,N7836A,B737-700,Southwest Airlines,Active,2018-04-05T18:02:00.000
11933,N8539,B737-800,Southwest Airlines,Active,2018-03-30T21:28:00.000
11932,HL8085,B787-9,Korean Air Lines,Active,2018-03-30T14:36:00.000
11931,N404KZ,B747-400,"Atlas Air, Inc",Active,2018-03-30T07:03:00.000
11930,N7743B,B737-700,Southwest Airlines,Active,2018-03-29T20:10:00.000
11929,HL8081,B787-9,Korean Air Lines,Active,2018-03-29T12:48:00.000
11928,N8631A,B737-800,Southwest Airlines,Active,2018-03-28T22:13:00.000
11927,N892DN,B737-900,Delta Air Lines,Active,2018-03-27T21:08:00.000
11926,N24972,B787-9,United Airlines,Active,2018-03-27T06:56:00.000
11925,HL8083,B787-9,Korean Air Lines,Active,2018-03-26T16:38:00.000
11924,N30910,B787-8,United Airlines,Active,2018-03-26T06:39:00.000
11923,N24973,B787-9,United Airlines,Active,2018-03-26T06:38:00.000
11922,N986RA,B767-200,Amerijet,Active,2018-03-25T18:20:00.000
11921,BLRT,A350-900,Cathay Pacific,Active,2018-03-25T17:54:00.000
11920,HL8082,B787-9,Korean Air Lines,Active,2018-03-25T15:59:00.000
11919,N903EV,CRJ-200,Skywest Airlines,Active,2018-03-25T15:02:00.000
11918,HL8084,B787-9,Korean Air Lines,Active,2018-03-24T15:18:00.000
11917,N741AX,B767-200,Amerijet,Active,2018-03-23T19:08:00.000
11916,N339DN,A321-200,Delta Air Lines,Active,2018-03-22T21:24:00.000
11915,N557WN,B737-700,Southwest Airlines,Active,2018-03-21T17:50:00.000
11914,N925EV,CRJ-200,Skywest Airlines,Active,2018-03-21T01:39:00.000
11913,N891DN,B737-900,Delta Air Lines,Active,2018-03-18T20:55:00.000
11912,N285AY,A330-200,American Airlines,Active,2018-03-18T20:14:00.000
11911,N968WN,B737-700,Southwest Airlines,Active,2018-03-17T17:20:00.000
11910,N8624J,B737-800,Southwest Airlines,Active,2018-03-17T17:19:00.000
11909,N890DN,B737-900,Delta Air Lines,Active,2018-03-16T22:24:00.000
11908,N68842,B737-900,United Airlines,Active,2018-03-15T07:37:00.000
11907,9VSMR,A350-900,Singapore Airlines,Active,2018-03-14T12:58:00.000
11906,N834VA,A320-200,Virgin America,Inactive,2018-03-10T22:21:00.000
11905,N917AT,B717-,Delta Air Lines,Active,2018-03-10T21:27:00.000
11904,N8502Z,B737-800,Southwest Airlines,Active,2018-03-10T18:12:00.000
11891,HL8250,B777-300,Korean Air Lines,Active,2018-03-08T16:18:00.000
11890,N587AS,B737-800,Alaska Airlines,Active,2018-03-08T15:51:00.000
11889,N24MG,SHORTS-360,DHL Express (USA),Active,2018-03-08T12:51:00.000
11888,N281AK,B737-900,Alaska Airlines,Active,2018-03-06T18:20:00.000
11887,N558AS,B737-800,Alaska Airlines,Active,2018-03-06T17:19:00.000
11886,N813SY,B737-800,Sun Country Airlines,Active,2018-03-06T17:13:00.000
11885,JA15KZ,B747-8F,Nippon Cargo Airlines,Active,2018-03-06T10:10:00.000
11884,N988JT,A320-200,JetBlue Airways,Active,2018-03-03T10:15:00.000
11873,HL7605,B747-400,Korean Air Lines,Active,2018-03-02T18:16:00.000
11872,N165SY,E175-,Skywest Airlines,Active,2018-03-02T17:05:00.000
11871,B16726,B777-300,EVA Airways,Active,2018-03-02T15:21:00.000
11870,EIGAG,A300-B4/C4,"Aer Lingus, Ltd.",Active,2018-03-01T10:44:00.000
11869,N321DH,A321-200,Delta Air Lines,Active,2018-02-27T23:35:00.000
11868,N266AK,B737-900,Alaska Airlines,Active,2018-02-27T17:23:00.000
11867,PHHSA,B737-800,Sun Country Airlines,Active,2018-02-26T17:38:00.000
11866,HL7530,B777-300,Korean Air Lines,Active,2018-02-26T15:41:00.000
11865,N533AS,B737-800,Alaska Airlines,Active,2018-02-26T15:24:00.000
11864,G-VDIA,B787-9,Virgin Atlantic,Active,2018-02-26T12:51:00.000
11863,N924VA,A321-200,Virgin America,Inactive,2018-02-24T00:32:00.000
11862,N273AK,B737-900,Alaska Airlines,Active,2018-02-22T16:18:00.000
11861,N650CZ,E175-,Compass Airlines,Active,2018-02-21T20:16:00.000
11860,N334DN,A321-200,Delta Air Lines,Active,2018-02-21T20:11:00.000
11859,N498TA,A320-200,"TACA International Airlines, S.A.",Active,2018-02-21T04:19:00.000
11857,N496TA,A320-200,"TACA International Airlines, S.A.",Active,2018-02-21T04:18:00.000
11858,N524TA,A320-200,"TACA International Airlines, S.A.",Active,2018-02-21T04:18:00.000
11856,N683TA,A320-200,"TACA International Airlines, S.A.",Active,2018-02-21T04:17:00.000
11855,N628QX,E175-,Alaska Airlines,Active,2018-02-19T18:00:00.000
11854,N333DX,A321-200,Delta Air Lines,Active,2018-02-18T22:23:00.000
11853,N829MH,B767-400ER,Delta Air Lines,Active,2018-02-16T21:15:00.000
11852,HL7202,B777-300,Korean Air Lines,Active,2018-02-16T14:33:00.000
11851,N304DN,A321-200,Delta Air Lines,Active,2018-02-15T19:29:00.000
11850,N580AS,B737-800,Alaska Airlines,Active,2018-02-14T19:48:00.000
11849,N686DN,B757-200,Delta Air Lines,Active,2018-02-13T20:34:00.000
11848,N335DN,A321-200,Delta Air Lines,Active,2018-02-13T12:05:00.000
11847,N883DN,B737-900,Delta Air Lines,Active,2018-02-12T02:56:00.000
11846,N289AY,A330-200,American Airlines,Active,2018-02-10T20:57:00.000
11845,N808AW,A319-,American Airlines,Active,2018-02-10T12:55:00.000
11844,BLRX,A350-900,Cathay Pacific,Active,2018-02-08T16:48:00.000
11841,BLRU,A350-900,Cathay Pacific,Active,2018-02-05T05:25:00.000
11840,N1399A,B767-300,"Atlas Air, Inc",Active,2018-02-05T03:54:00.000
11839,N301DV,A321-200,Delta Air Lines,Active,2018-02-04T20:05:00.000
11838,N901EV,CRJ-200,Skywest Airlines,Active,2018-02-02T14:30:00.000
11837,TF-SKY,A321-200,WOW Air,Active,2018-01-31T16:58:00.000
11836,N326DN,A321-200,Delta Air Lines,Active,2018-01-31T03:24:00.000
11835,N318DN,B737-900,Delta Air Lines,Active,2018-01-30T20:22:00.000
11834,HL7639,B747-8F,Korean Air Lines,Active,2018-01-30T19:48:00.000
11833,N332DN,A321-200,Delta Air Lines,Active,2018-01-29T21:36:00.000
11832,N322DN,A321-200,Delta Air Lines,Active,2018-01-28T22:59:00.000
11831,N284AK,B737-900,Alaska Airlines,Active,2018-01-26T21:08:00.000
11830,N29971,B787-9,United Airlines,Active,2018-01-25T09:33:00.000
11829,N382HA,A330-300,Hawaiian Airlines,Active,2018-01-24T20:14:00.000
11828,N603AV,A319-,"TACA International Airlines, S.A.",Active,2018-01-24T11:32:00.000
11827,N687TA,A320-200,"TACA International Airlines, S.A.",Active,2018-01-24T11:31:00.000
11826,N701BR,CRJ-200,Skywest Airlines,Active,2018-01-22T13:25:00.000
11825,N329DN,A321-200,Delta Air Lines,Active,2018-01-22T08:30:00.000
11824,N854MH,B767-400ER,Delta Air Lines,Active,2018-01-22T08:26:00.000
11814,N887DN,B737-900,Delta Air Lines,Active,2018-01-18T05:57:00.000
11813,HL7579,A350-900,Asiana Airlines,Active,2018-01-17T17:01:00.000
11812,BLRS,A350-900,Cathay Pacific,Active,2018-01-17T16:59:00.000
